season,episode,title,airdate,runtime,rating,character,sentence,emotion_label,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise,sentiment_label,sentiment_negative,sentiment_neutral,sentiment_positive
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,But Eren and Mikasa still aren't here.,neutral,0.008458,0.020499,0.006301,0.004689,0.687781,0.187857,0.084415,neutral,0.342937,0.635359,0.021703
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Hannes,There they are! Eren? Just let him be for now.,neutral,0.268243,0.100707,0.007535,0.065922,0.359009,0.019684,0.178901,neutral,0.182229,0.657413,0.160359
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,The poor thing.,disgust,0.072641,0.728855,0.006147,0.001876,0.023634,0.163594,0.003252,negative,0.83981,0.140011,0.020179
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Crowd,"How very traumatized he must be Huh? What are you dawdling for?! Hurry the hell up! Get those cannons loaded! Hurry! They're closing in! This can't be for real! Please, God Please, God Please, God Hey! Hey! What are you doing?! It's at full capacity! It has to leave! No! Please! At least let our children on! I'm sorry, but we can't! Get going! - Let us on! - Let us on! You idiot! What are you aiming at?! B-But, Sir, these aren't accurate enough to aim with! I don't give a crap! Get 'em reloaded at once! It's no use! The gate's closing! Retreat! We're gonna get left behind! Hey! Don't shut it! Hold on a little longer! There are still lots of people in there! If the Titans get through, the town being overrun will be the least of our worries! All of humankind will be forced to withdraw behind the next wall! But that's no reason to leave these people to die! Shut it! Hurry! The Titans are coming! Close the gate at once! Stop! Hey! What the? It's! Fire! - What?! - No effect?! It's! It's coming! Retreat! A Titan's coming! It's charging this way! Hurry! Shut the gate! The gate Within hours of the fall of Shiganshina on the south side of Wall Maria, news of the incident had reached every city inside human territory.",anger,0.468714,0.095217,0.13017,0.01489,0.027861,0.095308,0.167839,negative,0.880652,0.10062,0.018728
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,"Is it true the Titans have overrun Shiganshina?! I can't believe this! The walls have held strong for a century! Why now?! Whether we believe it or not, the fact is that refugees have fled here by boat! Reports say there are five hundred on board.",surprise,0.030492,0.010401,0.004761,0.002688,0.009869,0.003849,0.937939,negative,0.846327,0.144049,0.009624
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,"The question is if Shiganshina is all that was affected But, surely they couldn't have gotten through Wall Maria as well? In any event, we must contact the central government and request instructions.",neutral,0.016124,0.014023,0.033505,0.00237,0.848607,0.029111,0.05626,negative,0.514329,0.476262,0.009409
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,This crisis is far too much for us to handle on our own.,neutral,0.041621,0.034835,0.305046,0.003669,0.429262,0.161492,0.024075,negative,0.877847,0.109294,0.012859
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,I'm sorry to interrupt! A courier horse has just arrived! Titans have breached Wall Maria and entered its interior! It's over It's all over The Titans are going to devour humanity again This is the end? I'll never see that house ever again Why?! Why'd I argue for no reason like that?! Why was that all I could do?! And now Mom's gone! She's never coming back! Why?! Because you lacked the strength.,surprise,0.147382,0.031956,0.014635,0.007245,0.021209,0.058123,0.719451,negative,0.886409,0.098185,0.015405
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,It's because I'm weak Because humans are weak ls crying the only thing the weak can do?! I'm going to Eren.,sadness,0.021139,0.019428,0.083361,0.00725,0.162482,0.66919,0.037149,negative,0.927824,0.064756,0.00742
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,"What's gotten into you, Eren? Eren drive them out! I'm going to drive out every last one from this world! Eren The same year, the central government made the decision to withdraw all of humanity's domain behind Wall Rose.",anger,0.704991,0.029297,0.061623,0.011872,0.059359,0.017419,0.115438,neutral,0.436898,0.497876,0.065226
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"An estimated 10,000 people were eaten by Titans during this time.",neutral,0.184104,0.256945,0.055306,0.002203,0.419121,0.059592,0.02273,negative,0.642785,0.337603,0.019611
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Grisha Yeager,"Eren Carla Mikasa Please be all right! Eren! Eren! Eren! Eren! Dad! Stop, Dad! What are you trying to do?! Just give me your arm! No! Mom's death has made you go crazy! Eren! Let go, Dad! It's for your own sake! What are you talking about?! Listen! Don't forget the key! You must reach it! Until you learn the truth someday! Eren.",anger,0.749453,0.027513,0.079096,0.023241,0.022349,0.041933,0.056415,neutral,0.376361,0.4645,0.159138
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,Are you okay? You were having a nightmare.,fear,0.024435,0.016889,0.873322,0.004629,0.045827,0.019514,0.015384,negative,0.586931,0.392955,0.020114
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,I feel like I just saw Dad No.,neutral,0.015781,0.103225,0.055976,0.008787,0.569856,0.026377,0.219999,negative,0.4961,0.462048,0.041852
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,You were dreaming.,neutral,0.02807,0.039733,0.059696,0.005445,0.695975,0.031377,0.139705,neutral,0.130754,0.687592,0.181654
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,Oh Let's go.,neutral,0.031972,0.027042,0.041314,0.182193,0.491171,0.206314,0.019993,positive,0.015767,0.392555,0.591678
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,They said they're going to hand out food.,neutral,0.110028,0.156285,0.012705,0.015782,0.679246,0.015479,0.010474,neutral,0.054379,0.878716,0.066905
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,Apparently this was their food storehouse.,neutral,0.007628,0.021008,0.002029,0.005526,0.896998,0.003916,0.062895,neutral,0.129459,0.839151,0.03139
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,They've gathered all the boat refugees here.,neutral,0.006466,0.004985,0.00214,0.010875,0.956635,0.006451,0.012449,neutral,0.160468,0.811235,0.028297
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,"- Hey! Get in line, will ya?! - Shut up! I ain't eaten anything since last night! We can't say we've survived just yet.",anger,0.44907,0.076284,0.024003,0.169451,0.124742,0.059088,0.097362,negative,0.645404,0.278804,0.075793
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,Eren! Mikasa! Armin Here! Just in time! My grandpa got us some by saying it was for children! Thank you.,joy,0.01123,0.002355,0.001323,0.707309,0.093332,0.014302,0.17015,positive,0.002001,0.02718,0.970819
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,What's his problem? You can't blame him.,anger,0.763588,0.08124,0.00863,0.002395,0.056635,0.070658,0.016854,negative,0.786889,0.203755,0.009356
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,There's probably not enough food to go around.,neutral,0.007847,0.042239,0.004765,0.003943,0.782655,0.122605,0.035945,negative,0.516686,0.444145,0.039169
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,And that's an entire day's worth.,neutral,0.013289,0.009491,0.001369,0.056706,0.821362,0.011209,0.086574,neutral,0.092865,0.516815,0.39032
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,There are just too many refugees.,neutral,0.006562,0.008678,0.004054,0.002814,0.763807,0.096263,0.117823,negative,0.775543,0.210797,0.01366
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,"There was already a food shortage going on, plus the people here aren't treated as well as citizens on the outer wall.",neutral,0.016299,0.070347,0.006897,0.002461,0.737282,0.146448,0.020267,negative,0.888059,0.105889,0.006052
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Unknown,"- This is mine! - Shut up! Why should we hafta give our food to some lousy outsiders? If the Titans got through the wall, they could've at least eaten some more people, if you ask me! Eren! This is just gonna make the food shortage even worse.",anger,0.657555,0.305449,0.011915,0.00216,0.008775,0.008717,0.005428,negative,0.923787,0.068416,0.007796
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,"Oww! What the hell?! You damn kid! You don't know what it's like! You've never even seen it! You've never seen what the Titans do to people! Shut up! I apologize! He's just hungry and irritable! That's why he so rudely lashed out at an adult I'm very sorry! Man It's 'cause of us that you guys aren't starving to death, you know! Even you kids oughta be thankful to us! Of course! Damn I refuse to let them take care of me.",anger,0.796936,0.122366,0.006683,0.00458,0.00972,0.023463,0.036252,negative,0.91744,0.070315,0.012245
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,I'm going back.,neutral,0.04345,0.112114,0.100648,0.018097,0.530675,0.179519,0.015498,neutral,0.023387,0.629871,0.346742
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,"To Wall Maria! I'm going to destroy every last Titan! Eren You're not being serious, are you? I'm serious! I'm not like those guys who do nothing but act tough inside the walls! I don't need this crap! Eren! You'll starve to death! Doesn't it bother you at all?! It's because we take everyone's charity that we can't beat the Titans! It's impossible! There is no beating them! All we can do is live inside the walls! If we try anything, we'll die! Just like my mom and dad! So you're just gonna grovel to them then?! That's not shameful to you?! There's There's nothing we can do for now! That's just an excuse! If you wanna live like livestock forever, go ahead! You wimp! Mikasa If Armin's a wimp, then so are we.",anger,0.61412,0.286183,0.028196,0.005909,0.019193,0.016791,0.029609,negative,0.892571,0.089934,0.017495
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,"Whether it was running from the Titans or fleeing the town, we didn't manage anything on our own.",neutral,0.020194,0.009477,0.00596,0.001533,0.948519,0.006232,0.008085,negative,0.715346,0.2705,0.014154
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,We even had help finding food today.,neutral,0.006336,0.013479,0.001683,0.011791,0.936556,0.015693,0.014461,positive,0.009599,0.45779,0.532611
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,There's no way such powerless people can defeat even a single one of those Titans.,neutral,0.031606,0.031887,0.014238,0.005953,0.851183,0.020563,0.044571,negative,0.915049,0.073918,0.011033
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,Staying alive is what matters most.,neutral,0.00653,0.024238,0.015186,0.063543,0.852034,0.034656,0.003812,positive,0.009786,0.151933,0.838282
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,Just like your mother said.,neutral,0.030213,0.036794,0.004954,0.003641,0.89597,0.014682,0.013746,neutral,0.331464,0.635544,0.032992
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,Mikasa! You have to eat and stay alive.,disgust,0.170251,0.354289,0.053203,0.010206,0.210151,0.12562,0.076279,positive,0.038136,0.443207,0.518658
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,I won't let you starve to death.,neutral,0.188338,0.127787,0.041803,0.009632,0.512715,0.116404,0.00332,negative,0.554293,0.391138,0.054569
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"Several days later, the throngs of refugees were tasked with cultivating the wastelands to secure food.",disgust,0.047988,0.705437,0.011488,0.020244,0.205854,0.003321,0.005668,neutral,0.14401,0.826427,0.029563
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"However, a food shortage was unavoidable.",sadness,0.023198,0.089822,0.23484,0.009639,0.17956,0.458773,0.004168,negative,0.62083,0.360036,0.019134
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"So, in the following year of 846, the central government sent a multitude of refugees on a mission in the name of retaking Wall Maria.",neutral,0.033167,0.060014,0.016691,0.010263,0.862912,0.007463,0.00949,neutral,0.087063,0.886094,0.026843
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"Of the 250,000 sent nearly 20% of the population not even 200 survived.",neutral,0.005599,0.007199,0.00188,0.003943,0.77718,0.024721,0.17948,negative,0.771196,0.211814,0.01699
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Narrator,"Although it wasn't much, their sacrifices did improve the food shortage situation for the rest of the population.",neutral,0.010791,0.029012,0.002114,0.067512,0.855746,0.025562,0.009262,neutral,0.057587,0.515187,0.427227
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,It's all the Titans' fault.,anger,0.478436,0.050862,0.011025,0.003743,0.251396,0.180851,0.023688,negative,0.889359,0.102269,0.008372
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,"If we could just subdue them, our place in the world could be ours again.",neutral,0.105283,0.030522,0.078821,0.008797,0.73916,0.027594,0.009823,neutral,0.209795,0.563932,0.226273
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,Armin.,neutral,0.016971,0.054058,0.00843,0.004563,0.88907,0.020399,0.006509,neutral,0.05237,0.827652,0.119977
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,I'm going to apply for the Cadets next year.,joy,0.003312,0.002307,0.068134,0.874856,0.009278,0.039718,0.002394,neutral,0.008129,0.696934,0.294937
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,"I'm going to gain the strength to fight the Titans! Me too Armin?! Me too! I will, too.",surprise,0.243369,0.026674,0.021995,0.203664,0.18924,0.039639,0.27542,positive,0.008419,0.101518,0.890063
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,Mikasa! You don't need to! You said yourself staying alive is what's important! Yes.,anger,0.607921,0.12886,0.035511,0.024073,0.095853,0.022874,0.084907,positive,0.024978,0.308765,0.666257
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Mikasa Ackerman,That's why I'm doing it; so you won't die.,neutral,0.034887,0.013023,0.020118,0.017884,0.886508,0.016987,0.010594,neutral,0.124712,0.562091,0.313197
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Eren Yeager,All right.,neutral,0.185016,0.08325,0.004388,0.031998,0.678558,0.013777,0.003013,neutral,0.050891,0.523905,0.425204
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Armin Arlert,"The three of us, then.",neutral,0.009291,0.024949,0.003143,0.012292,0.868456,0.013681,0.068188,neutral,0.020566,0.776726,0.202708
1,2,That Day - The Fall of Shiganshina (2),2013-04-14,25,8.0,Keith Shadis,"The 104th Cadet Corps Class entrance ceremony will now begin! You have the misfortune of having me, Keith Sadies, as your commandant! I do not welcome you warmly! In your current state, you'd be nothing but food for the Titans! You're mere livestock! You're less than livestock! Over the next three years, we're going to train you worthless nothings and teach you how to fight Titans! Three years from now, when you come face-to-face with the Titans, will you still be fodder for them?! Will you serve as an honorable barrier that protects the king?! Or will you be a glorious soldier for humanity that drives the Titans out! It's up to you to decide! Yes.",anger,0.308524,0.166083,0.034458,0.097146,0.29155,0.06387,0.038369,negative,0.838477,0.141557,0.019966
